CUST_ID,AREA_CODE,MINUTES_CURR_MONTH,MINUTES_PREV_MONTH,MINUTES_3MONTHS_AGO,CUST_MOS,LONGDIST_FLAG,CALLWAITING_FLAG,NUM_LINES,VOICEMAIL_FLAG,MOBILE_PLAN,CONVERGENT_BILLING,GENDER,INCOME,PHONE_PLAN,EDUCATION,TOT_MINUTES_USAGE,CHURNER
1984,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1985,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Masters,1172,no
1986,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1746,15563,53,9,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,91,yes
1988,10040,999,1200,1145,3,1,1,2,1,1,No,M,80000,National,Bachelors,3344,no
1989,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1990,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1991,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1992,45987,60,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,914,yes
1769,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1994,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1995,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1996,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1997,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,yes
1998,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,yes
1774,15563,500,800,944,26,1,1,3,1,1,Yes,M,25000,International,PhD,2244,yes
2000,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
2001,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
2002,36785,33,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,183,yes
2003,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
2004,15563,10000,8000,944,26,1,1,3,1,1,Yes,M,225000,National,PhD,18944,yes
2005,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
2006,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
2007,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,yes
2008,36785,6000,7899,630,36,0,0,2,1,0,Yes,M,145000,Euro-Zone,Post Primary,14529,yes
2009,45987,7800,5000,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,12824,yes
1792,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
2011,10040,9999,12456,1145,3,1,1,2,1,1,No,M,80000,Euro-Zone,Bachelors,23600,no
2012,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
2013,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
2014,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,yes
2015,45987,6000,4563,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,10961,yes
1286,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
2017,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
2018,21750,12000,8000,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,20598,yes
2019,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,yes
2020,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,yes
2021,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,yes
1309,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
2023,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
2024,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
2025,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
2026,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
2027,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
2028,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
2029,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
2030,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,yes
2031,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Masters,1172,yes
2032,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1332,15563,53,9,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,91,yes
2034,10040,999,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,PhD,3344,no
2035,21750,5,2,1,23,0,0,1,0,0,Yes,M,80000,International,Post Primary,8,yes
2036,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
2037,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,yes
2038,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
1355,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
2040,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
2041,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
2042,55166,1100,1000,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,2156,no
2043,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
2044,45987,14000,15000,66,44,0,0,1,0,0,No,F,91000,International,PhD,29066,no
1360,15563,500,800,944,26,1,1,3,1,1,Yes,M,25000,International,PhD,2244,yes
2046,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
2047,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
2048,36785,100,9000,60,10,1,0,2,1,1,Yes,M,50000,Euro-Zone,Primary,9160,yes
2049,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
2050,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
2051,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
2052,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
2053,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
2054,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,no
2055,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1378,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
2057,10040,999,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,Masters,3344,no
2058,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
2059,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
2060,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
2061,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
1401,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
2063,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
2064,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
2065,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
2066,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
2067,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
1539,15563,53,9,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,91,yes
2069,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
2070,21750,5000,7000,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,12075,no
1793,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1794,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1795,36785,33,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,183,yes
1796,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1797,15563,10000,8000,944,26,1,1,3,1,1,Yes,M,225000,National,PhD,18944,yes
1798,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1799,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1800,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1801,36785,6000,7899,630,36,0,0,2,1,0,Yes,M,145000,Euro-Zone,Post Primary,14529,yes
1802,45987,7800,5000,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,12824,yes
1562,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1804,10040,9999,12456,1145,3,1,1,2,1,1,No,M,80000,Euro-Zone,Bachelors,23600,no
1805,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1806,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1807,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1808,45987,6000,4563,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,10961,yes
1567,15563,500,800,944,26,1,1,3,1,1,Yes,M,25000,International,PhD,2244,yes
1810,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1811,21750,12000,8000,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,20598,yes
1812,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1813,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1814,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
1585,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1816,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1817,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1818,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1819,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1820,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1821,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1822,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1823,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1824,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Masters,1172,no
1825,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1930,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1827,10040,999,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,PhD,3344,yes
1828,21750,5,2,1,23,0,0,1,0,0,Yes,M,80000,International,Post Primary,8,yes
1829,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1830,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1831,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
1953,15563,53,9,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,91,yes
1833,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1834,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1835,55166,1100,1000,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,2156,no
1836,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,yes
1837,45987,14000,15000,66,44,0,0,1,0,0,No,F,91000,International,PhD,29066,yes
1976,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1839,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1840,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1841,36785,100,9000,60,10,1,0,2,1,1,Yes,M,50000,Euro-Zone,Primary,9160,yes
1842,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1843,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1844,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1845,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1846,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,yes
1847,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,yes
1848,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1981,15563,500,800,944,26,1,1,3,1,1,Yes,M,25000,International,PhD,2244,yes
1850,10040,999,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,Masters,3344,yes
1851,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1852,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1853,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,yes
1854,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
1999,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1856,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1857,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1858,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,yes
1859,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,yes
1860,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,yes
2022,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1862,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1863,21750,5000,7000,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,12075,no
1864,36785,100,190,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,350,yes
1865,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1866,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1867,10040,5678,3457,2156,14,1,1,1,1,1,No,M,33000,National,Masters,11291,no
1868,21750,333,122,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,599,yes
1869,55166,550,100,1453,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,2103,no
1870,36785,398,2452,4789,36,0,0,2,1,0,No,M,145000,National,Post Primary,7639,no
1871,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
2045,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1873,10040,9456,14325,12456,3,1,1,2,1,1,Yes,F,80000,Euro-Zone,PhD,36237,yes
1874,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,no
1875,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1876,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1877,45987,600,5673,3456,13,0,1,1,1,0,Yes,M,34000,International,Masters,9729,yes
2068,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1879,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1880,21750,678,55,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,1331,yes
1881,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1882,36785,97,56,5,8,0,0,1,0,1,No,M,125000,National,Post Primary,158,no
1883,45987,45,223,66,44,0,0,1,0,0,No,F,91000,International,PhD,334,no
1815,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1885,10040,100,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1886,21750,5,7,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,87,no
1887,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1888,45987,999,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,1069,no
1889,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,yes
1890,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1891,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1892,55166,5,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,PhD,605,yes
1893,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,no
1894,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1838,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1896,10040,999,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,Bachelors,3344,yes
1897,21750,500,2,1,23,0,0,1,0,0,Yes,M,80000,International,Post Primary,503,yes
1898,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1899,36785,555,7654,8732,27,1,1,2,1,0,Yes,F,134000,Euro-Zone,PhD,16941,yes
1900,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
1861,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1902,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1903,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1904,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1905,36785,97,5587,4693,8,0,0,1,0,1,Yes,M,34005,Euro-Zone,PhD,10377,yes
1906,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
1884,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1908,10040,99,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1909,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1910,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1911,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1912,15563,10,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,1754,yes
1913,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1914,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1915,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1916,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Masters,1172,no
1917,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1907,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1919,10040,999,1200,1145,3,1,1,2,1,1,No,M,80000,National,PhD,3344,yes
1920,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
